username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
TK_the_Pirate,"The views on this TL do not necessary reflect the views of the owner...

#OnceAlways",Orlando via Stanford Bridge,5747,7727,111480,2011-01-21 21:56:56,2020-11-13 15:26:08,1231,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
GlennKesslerWP,"Editor/chief writer of Washington Post's Fact Checker, revealing the truth behind the rhetoric. I tweet articles & comments I find interesting or provocative.","ÜT: 38.9327999,-77.1524351",523,139055,105946,2011-01-07 16:02:14,2020-11-13 15:26:08,2,"Brown University weekly COVID-19 Dashboard:
- Asymptomatic positivity rate, last 7 days: 0.2%
- Asymptomatic prevalence since 8/24/20: 1.1%

Good work Brunonia, keep it up -- we're almost to Thanksgiving.
#BrownTakesCare

https://t.co/AFHAYx2AJK",[]
Metro_Sport,"Sport news, rumours and funnies from http://t.co/q3vvstTxm0 - made to be shared. Find us on Facebook: http://t.co/t03GoLrfnE",,1693,71774,76481,2010-04-30 13:40:19,2020-11-13 15:26:08,0,"BREAKING: Liverpool star Mohamed Salah has tested positive for Covid-19 while on international duty with Egypt
https://t.co/fbNTECZN6v",[]
thekateblack,MUA & skincare consultant. Rescue dog’s hooman. @lanabestdog’s auntie. she/her. Antifascist. Abolish ICE. Defund NYPD. Black Lives Matter. Wear a mask.,NYC,2548,2834,94882,2008-09-22 14:32:08,2020-11-13 15:26:08,3,"""Of the inmates in prison who died, nine of them had been approved for parole and were awaiting release, 21 of them had served 90 percent or more of their sentence, and 58 percent of those who died in prisons were eligible for parole."" https://t.co/VcTpEW2bWm",[]
KentPatch,"Local news, alerts, events and more. We’re your source for all things Kent.","Kent, OH",451,1006,13248,2010-06-29 02:48:29,2020-11-13 15:26:08,0,The Buckeye State is hoping for a mild flu season as COVID-19 strains Ohio's hospitals. https://t.co/UVAkzxCgp6,[]
gtfromnb,,,672,311,58460,2013-05-25 17:30:39,2020-11-13 15:26:08,124,How many more humans will die between now and January 20 because Donald J. Trump did not and will not deal with the COVID-19 pandemic?,[]
king_s_eyi,....,"Abeokuta, Nigeria",782,815,33245,2019-11-20 06:29:07,2020-11-13 15:26:07,151,"Mohamed Salah has tested positive for Covid-19, the Egyptian FA has announced.

Get well soon, @MoSalah 🙏 https://t.co/gHZdqk5Lwj",[]
lasse1320,President FIA Drag Racing Commission,,278,50,997,2019-05-10 11:57:47,2020-11-13 15:26:07,12,"""1.35 million people die on the roads. That's the equivalent of a COVID-19 pandemic every year.""

@DrTedros emphasises the scale of the devastation caused by road traffic injury, at @WHO's World Day of Remembrance for Road Traffic Victims special event #WDoR2020 https://t.co/vGeqaDIy1H",[]
maddie_sofia,Host/Duderino of #NPRShortWave. Retired PhD Scientist 🏳️‍🌈👩🏽‍🔬. She/her. Talk #scicomm with me.,"Washington, DC",654,9775,1531,2015-10-02 18:35:39,2020-11-13 15:26:07,3445,"80 percent of those who died of Covid-19 in Texas county jails were never convicted of a crime, a new report finds  https://t.co/EjLpTPPQ4E",[]
Cameron_Crum13,,,393,397,7003,2011-05-02 17:36:21,2020-11-13 15:26:07,189,Browns announced that a player’s test results have come back positive for COVID-19. The individual has self-isolated and the Browns’ facility is closed this morning while contact tracing is being conducted.,[]
nyindombi25,"Finance, Research, Construction,Entrepreneurship & Prosperity","Kampala, Uganda",1302,968,23196,2018-11-09 20:11:30,2020-11-13 15:26:07,1231,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
aldotcom,"All things Alabama. Managed by the social media team at Alabama Media Group. Questions, concerns? Email Ivana Hrynkiw at ihrynkiw@al.com.",Alabama,846,317638,197910,2008-04-25 16:36:18,2020-11-13 15:26:07,0,"Four of Saturday’s previously scheduled SEC football games were postponed due to COVID-19, including both Alabama and Auburn

No football? Stream these movies and shows to get your fix: https://t.co/pC1qGTw57f https://t.co/8NZF7wPhQ8",[]
Cajungirl147,"No political party, always independent. Eager to see Trump gone so America can thrive again. Love the Saints⚜️ LSU Tigers But mostly love my dog! #RESISTER",United States,188,506,21806,2017-07-01 23:50:55,2020-11-13 15:26:07,1086,"Since the last time President Trump spoke publicly, 8 days ago (11/5):

947,319 new COVID-19 infections.

7,507 Americans have died from COVID-19.",[]
sartorialfoodie,"Researching #food & #waste at @FoodPolicyCity @CityUniHealth. Lead of @AHRCfoodnetwork. Sartorialist, performer, dancer. Enjoys a cup of tea. Own Views.",,5001,3039,7353,2011-10-01 07:54:56,2020-11-13 15:26:07,5,"Just a couple of days left to submit an application to join @foodresearchuk as a P/T Research Assistant to work with the team on strengthening #sustainable #foodsystems with a focus on #COVID19, #Brexit &amp; #climatechange: https://t.co/mVsOmIQmYr (deadline 15th Nov).",[]
ChrisMGra,"Standup comedy debut, Bewigged. Thx @sallyriceman for the BBC interview! 
Ed Fringe '19: ""Headless""
Also making a film: The Cuckoo Brides
And GDL student '20/21",London born,679,3264,24275,2015-03-11 21:38:49,2020-11-13 15:26:06,0,"@lesliebartley @Megalyteri1 @FatEmperor I mean, this takes conspiracy theory a *bit* far but it's never reassuring to find a Gog in a global ""emergency""🤣 
Here's the Gog and Magog Biblical link https://t.co/i88nTtqvGC 
And here's a Professor Gog in amongst SAGE (govt advisors on lockdown) 😋😊:
https://t.co/YIwQsN37KT",[]
StellaKramer,I'm a New York-based Photo Editor & Creative Consultant working with photographers to help their careers.,,2735,5401,57798,2008-10-13 19:14:44,2020-11-13 15:26:06,3818,"80% of the people who died in Texas jails from COVID-19 had not been convicted of a crime.

Incarceration should never be a death sentence, but the data is unequivocal: In Texas, and across the country, it has become one.",[]
Evalyn27,"Wife, mother, retired elementary school secretary.part of the “Humane Middle” #VoteBlue. Follow me so I can follow more concerned, witty, informative people.",None,5000,1757,29784,2009-03-29 05:16:50,2020-11-13 15:26:06,3131,"BREAKING—Our entire country, from coronavirus pandemic. Another new all-time record 150,000 cases today. Thanksgiving holidays are coming w/ risky indoor gatherings. 

Try to keep outdoors. But if you must indoors—you must mask!! Premium masks if possible. 

#COVID19 is airborne. https://t.co/qhz8cs0grH",[]
LaurenPelley,"@CBCToronto reporter. Covering #COVID19. “As journalists, we need both a soul and a spine.” —Marty Baron ✉ lauren.pelley@cbc.ca",Toronto,1908,17583,16440,2009-05-07 19:17:58,2020-11-13 15:26:06,4,"Ontario's trend in #COVID19 cases just keeps going up. Seven-day average of new cases daily is now 1,355. https://t.co/hdplPJBxkH #COVID19Ontario https://t.co/twUsQS2jOu","[{'text': 'COVID19', 'indices': [38, 46]}]"
xoreality21,Just talking about some shows ✨✨ *BACKUP*,,46,24,100,2020-10-04 16:20:48,2020-11-13 15:26:06,4,"#MORE: The most new cases are in Toronto (440) and Peel Region (440), followed by York Region (155).

Another 19 deaths were reported, bringing the total to 3,312 COVID-19 deaths in the province. https://t.co/NmGmLeTWCS","[{'text': 'MORE', 'indices': [14, 19]}]"
OmniFoot,"Aɴʏᴛʜɪɴɢ ᴀɴᴅ ᴇᴠᴇʀʏᴛʜɪɴɢ ⚽️
Oᴜʀ 🥅 ɪs ᴛʜᴇ sᴀᴍᴇ ᴀs ʏᴏᴜʀs!  🇪🇬
ᴀʀ|ᴇɴ","Cairo, Egypt",314,64,1825,2020-03-20 18:50:16,2020-11-13 15:26:06,0,"🛑BREAKING| The Egyptian Football Association has announced that Mohamed Salah has tested positive for Covid-19‼️

Salah will miss Egypt's upcoming games and will have to self isolate until further notice

We hope the Egyptian king gets better ASAP🙏🏼

#PremierLeague #LiverpoolFC https://t.co/MHjicIXMSY","[{'text': 'PremierLeague', 'indices': [251, 265]}, {'text': 'LiverpoolFC', 'indices': [266, 278]}]"
dangzb,Solid Maine Mendoza Fan Account 💛Maine Propagandist ctto mema 😂🤣,united arab emirates,1203,2934,580739,2009-09-25 07:01:15,2020-11-13 15:26:06,3,"Leading US infectious diseases official, Dr Anthony Fauci, says end of #coronavirus pandemic is near, but people still need to double down on health measures https://t.co/U0kCwvlVGU https://t.co/G6kCXOVBBu","[{'text': 'coronavirus', 'indices': [92, 104]}]"
dracioppi,"Statehouse reporter, USA TODAY NETWORK New Jersey, @northjersey + others; Lived under water @usnavy. Pics @timlarsenphoto @bedjack racioppi@northjersey.com","Trenton, New Jersey",3049,5542,19027,2009-03-15 19:48:36,2020-11-13 15:26:06,1,".@CovidActNow now says NJ's #coronavirus risk level at ""active/imminent outbreak"" the worst kind, marked in red.

Back in June, NJ was 1 of the few states ""on track to contain #COVID,"" the best level, marked in green.","[{'text': 'coronavirus', 'indices': [48, 60]}]"
Eleanddon,"Retired RN, mother, gramma and great gramma and great great Gramma Married to Blind Korean War veteran.  I’m the left wing of the Eisenhower family.",California ,240,260,221520,2009-03-26 18:50:34,2020-11-13 15:26:06,12,"#Georgia:  For years, James Phillips was a fixture at the Walmart in Blue Ridge. The beloved greeter died Wednesday of #COVID19. His family said they will take comfort in knowing he brought a smile to many faces. #RIP https://t.co/vJJiIo94n0","[{'text': 'Georgia', 'indices': [18, 26]}]"
MohdHjan1,,,6,7,5508,2020-02-21 22:24:01,2020-11-13 15:26:06,0,"Coronavirus Live Update in Pakistan 2020

Coronavirus Live Updates in Pakistan: Covid-19 is a disease caused by SARS-CoV2 virus. And start spreading in December 2019 from Wuhan in China. Covid-19 is named by World Health Organization as its acronym based on Coronavirus disea… https://t.co/hSSyhtkkyb",[]
rajiv_biswas,"International economist and author
Opinions expressed are my own.",,3726,954,2400,2013-10-11 05:07:16,2020-11-13 15:26:06,0,#SupplyChains #Covid_19 Why #Africa and #Pakistan might have a solution for distributing @Pfizer #vaccines. #logistics #coldchain @TRTWorld https://t.co/p9LdxTODN6,"[{'text': 'SupplyChains', 'indices': [0, 13]}, {'text': 'Covid_19', 'indices': [14, 23]}, {'text': 'Africa', 'indices': [28, 35]}, {'text': 'Pakistan', 'indices': [40, 49]}, {'text': 'vaccines', 'indices': [97, 106]}, {'text': 'logistics', 'indices': [108, 118]}, {'text': 'coldchain', 'indices': [119, 129]}]"
KamrinderS,⚡️Godspeed⚡️,,94,119,1405,2020-03-15 14:13:56,2020-11-13 15:26:06,1231,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
kairikun_,真面目なこと呟けません,全日本Twitter深夜徘徊部 埼玉支部 ,844,858,124611,2014-10-18 11:58:21,2020-11-13 15:26:06,155,"BREAKING: Egyptian FA say Mohamed Salah has tested positive for #coronavirus 

https://t.co/2JsNi69qS2

#LFC https://t.co/IkgcFK0XSX","[{'text': 'coronavirus', 'indices': [80, 92]}, {'text': 'LFC', 'indices': [120, 124]}]"
Blueistrue333,,,751,101,3420,2020-10-12 18:30:05,2020-11-13 15:26:06,1304,"Rand Paul is claiming 11M people in our country are IMMUNE to #COVID19 

My friend had the virus, tested positive for antibodies a few months ago, &amp; re-tested last week and now does NOT have the antibodies. Senator Paul is tragically misinforming the American public.😡 https://t.co/m2bOv5BcSt","[{'text': 'COVID19', 'indices': [81, 89]}]"
Hakasays,"Misc thinker, experimenter and occasional memer.🙂

日本語も大丈夫

https://t.co/QUZ3wKomre

#ElectricUniverse/#PlasmaCosmology,#SeismicForecasting,#QuantizedInertia",Earth,4509,3918,21105,2019-01-25 19:12:30,2020-11-13 15:26:05,0,"@matiasmiguelca1 @watchdog_za @JoshuaJSlone @BittBurger @elonmusk The false negative rate can be over 30%

https://t.co/Sk5Cpl6KKT",[]
mkothia94,"Religion, Sports and Politics. 
#LFC #YNWA",,126,55,1111,2020-02-18 16:29:14,2020-11-13 15:26:05,0,"@SkyNews Told you having international football atm was madness. Now Mohamed Salah has tested positive for #COVID19. Its total madness sending players across the globe during a pandemic. 
#coronavirus #Salah #MoSalah #COVIDー19","[{'text': 'COVID19', 'indices': [107, 115]}, {'text': 'coronavirus', 'indices': [188, 200]}, {'text': 'Salah', 'indices': [201, 207]}, {'text': 'MoSalah', 'indices': [208, 216]}, {'text': 'COVIDー19', 'indices': [217, 226]}]"
NeoXianWu,@t7chicken Community Mgr/Social Media. #Tekken tournament organizer/event planner. Thoughts expressed are my own. Business: neoxianwu@gmail.com,"Virginia, USA",1235,1627,50747,2015-06-04 15:15:53,2020-11-13 15:26:05,3697,A small wedding in Maine: 177 infected with COVID. 7 dead. https://t.co/uec45VbUhv,[]
stillmsc,I retweet a lot,"New Jersey, USA",1156,1284,60554,2009-05-09 02:04:40,2020-11-13 15:26:05,2,Praying he doesn’t come back with Covid-19. https://t.co/Gh8XPeMoHH,[]
BBlaweiss,,,150,3,873,2020-10-05 10:44:37,2020-11-13 15:26:05,1476,"As politically partisan a speech as I’ve ever seen from a justice: arrogant , tendentious, and sloppy.  Alito condemned COVID-19 restrictions, marriage equality, abortion rights, and five sitting Democratic senators.  https://t.co/5Z3Z51Iu0X",[]
kapilparvat,"Actor, lyricist in film industry .... A simple Homo Sapiens sapiens.. explorer

https://t.co/srDW3k6zDD","Mumbai, India",246,73,6591,2011-09-28 10:51:24,2020-11-13 15:26:05,70,"Many people do not take Covid-19 seriously because  most patients recover than die. But we must not forget SARS-Cov-2 virus damages brain, bone marrow, blood vessels, lungs, liver, spleen, heart, kidneys, pancreas, thyroid etc.",[]
Nero_Rhymes,I AM A YOUNG COMEDIAN/MC .. A Football ADDICT. #TEAM ARSENAL#,Nigeria,946,984,163034,2010-09-19 14:49:10,2020-11-13 15:26:05,1231,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
LLHardacre,"Retired President of Local 237
Retired Professor  (Early Childhood Education) Conestoga College",,165,82,4807,2012-08-16 17:45:42,2020-11-13 15:26:05,1,"About half of cases have ""no known epi-link"" or ""no info:.

Confirmed cases of #COVID19 in #Ontario by likely acquisition &amp; public health unit reported date.
#COVID19Ontario #Covid_19 #onpoli
Graph source: https://t.co/hgarFBR7kX https://t.co/IHAKtDPZdP","[{'text': 'COVID19', 'indices': [93, 101]}, {'text': 'Ontario', 'indices': [105, 113]}]"
Yggplant,,,56,25,4646,2017-01-13 18:31:42,2020-11-13 15:26:05,1073,"“Only 55 people attended the Aug. 7 reception at the Big Moose Inn. But 1 of those guests arrived w/ a coronavirus infection. Over the next 38 days, the virus spread to 176 other people. 7 of them died. 

None who lost their lives had attended the party.” https://t.co/dmebCTkB7p",[]
LMeredithEU,Director for the EU's Eastern Neighbourhood & Institution Building at the 🇪🇺 @EU_Commission. Follow @eu_near,"Brussels, Belgium",252,1457,775,2019-09-06 12:46:50,2020-11-13 15:26:05,0,"COVID-19 tracing in wastewater can serve as a decision-making tool while managing the #COVID19 crisis. 💧😷
About 90 public health &amp; #water professionals from #EaP, #EU 🇪🇺 &amp; international organisations discussed this topic within the EUWI+ initiative 👉 https://t.co/wsKsscTvWA https://t.co/nWR6EHlCMR","[{'text': 'COVID19', 'indices': [86, 94]}, {'text': 'water', 'indices': [135, 141]}, {'text': 'EaP', 'indices': [161, 165]}, {'text': 'EU', 'indices': [167, 170]}]"
mgmsports,The official Twitter account for sports writers of the Montgomery Advertiser. Follow us for live reports during all the games.,"Montgomery, AL, USA",243,2629,63951,2012-05-08 15:23:15,2020-11-13 15:26:05,0,CECIL HURT: SEC paddling in ferocious waters as it tries to navigate coronavirus https://t.co/mAd850VDoP,[]
_xavier01,19|🇨🇮 #225 #blacklivesmatter #EndSARS #CongoIsBleeding,Don’t worry,561,449,30745,2018-12-23 14:49:26,2020-11-13 15:26:05,4,The Brazilian team doctor Rodrigo Lasmar has said Telles and the rest of the Brazil squad except from Gabriel Menino have tested negative for Covid-19 [men] #MUFC #UR,[]
voyagevixen,"Community builder, vegan, traveller, arts lover. 'Unless someone like you cares a whole awful lot, nothing is going to get better. It's not.' - Dr. Seuss","Calgary, Canada",3496,2257,34962,2009-05-27 04:07:36,2020-11-13 15:26:04,0,"COVID-19 Conspiracy Theories Are Spreading Rapidly—and They're a Public Health Risk All Their Own 

https://t.co/JRC4WxDYRh",[]
OSUPAM,✝,,991,151,16634,2009-11-04 14:07:38,2020-11-13 15:26:04,59,".@ping2000pong
You don't need to go to med school to accept actuality.
Just use your eyes.
Do u see sick ppl, or lines for emerg rooms, or makeshift hospitals?
Can u name any of the dead?
If not for the masks &amp; the media u would not even know such a thing as covid 19 existed.",[]
