username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
UWSfin,Growth Investor. Human.,"New York, NY",916,688,5437,2009-03-30 14:46:59,2020-11-13 15:25:40,20305,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough.",[]
lfcbt66,"PL CHAMPIONS🏆
@LFC 💝 @TrentAA 😁
'always been that girl👧🏾✨'
#blacklivesmatter",66,1454,874,1405,2017-09-22 16:26:31,2020-11-13 15:25:40,0,@lfc_benja Mo salah has tested positive for covid-19 😩,[]
Nazmameah1,"EYT, mother of 5, passionate about EY’s especially in deprived areas! Own and manage preschools and nursery, woman of the Year at SW!!❤️🌈⚡️💥",,1304,1900,25921,2016-04-03 12:05:43,2020-11-13 15:25:40,6087,"My heart is broken. My 28-year old nephew, Jake, died from Covid-19 last night. I'm so angry! This didn't have to happen to a healthy, young man! Wear a damn mask!💔😢",[]
LunarLoboTracks,Proud nuevomexicano | Lobo | Amateur writer | Altitude & chile enthusiast | Potential nurse | Son of an immigrant | #LGBT | He/Him. ☀🐺🖊🏞🌶👨🏼‍⚕️🇲🇽 🇺🇸🌈,"New Mexico, USA",350,91,746,2020-03-19 21:17:57,2020-11-13 15:25:39,0,"""The American Academy of Pediatrics report found that in October, the greatest increases of pediatric Covid-19 case numbers — increases of 25 percent or more — occurred mostly in Western states: Alaska, Colorado, Idaho, Montana, ❗New Mexico❗ , and Utah.""",[]
number1canadaf1,Care about Canada,,117,160,34206,2019-06-18 23:32:22,2020-11-13 15:25:39,47,"The deficit in Federal leadership can be measured in businesses shuttered and lives lost.

#Cdnpoli @JustinTrudeau
https://t.co/VJEyahGZp4","[{'text': 'Cdnpoli', 'indices': [108, 116]}]"
aydiav,"Mostly nonsense. Other times books, climate and cat videos. *Will not explain RTs* *Completely agree with you*",Luru,205,530,39390,2009-11-18 23:38:14,2020-11-13 15:25:39,67,COVID-19 is a harsh but accurate #systemsthinking teacher. A thread.,"[{'text': 'systemsthinking', 'indices': [48, 64]}]"
tomy2875,,"Puerto Rico, USA",131,359,178578,2014-11-19 06:21:32,2020-11-13 15:25:39,0,"These places are accountable for 80% of COVID-19 infections, study finds https://t.co/J5GdmdyXip",[]
WHERESHONESTY,,,467,61,91270,2017-05-14 14:01:41,2020-11-13 15:25:39,390,Supreme Court Justice Samuel Alito gave alarmingly political remarks criticizing many states’ science-based COVID-19 restrictions and condemning the high court’s decision to legalize same-sex marriage. https://t.co/xmIc2IgDGq,[]
HelpfulWrits,"Muslim, praise be to God. مسلم، الحمدلله
Anti-fascism. 

Books: Autobiography of Malcolm X, Masnavi, and Deliverance from Error by Imam abu Hamid al-Ghazali.",127.0.0.1,4993,512,7801,2018-01-22 09:13:34,2020-11-13 15:25:39,0,"@kchoudhu Because of course he got Covid-19.

Like when Trump got covid+, the surprise wasn't how he got it.

Assholes egotists with mountainous hubris, who think rules don't apply to them, get karma.

Amusing, not surprising.

Or perhaps we're still workshopping the jokes?",[]
caloarsmen,Product Acceleration and Revenue Growth - APM & Cloud Monitoring | University of California NCAA Crew | Outdoorsmen | Music fanatic of all styles,Silicon Valley,4998,1000,94665,2008-06-05 17:51:11,2020-11-13 15:25:39,41,Utah is shattering #coronavirus case records. https://t.co/zybIEjTEid https://t.co/rAcacSs363,"[{'text': 'coronavirus', 'indices': [34, 46]}]"
anthraxxxx,An Independent Political Liar and a part time ahli falsampah. I also insult stupid politicians for fun. Disclaimer: My drivel is not meant to be taken seriously,South East Asia ,5033,28723,525927,2009-04-10 10:47:48,2020-11-13 15:25:39,13,BREAKING: The Egyptian FA confirms Liverpool winger Mohamad Salah has tested positive for COVID-19. https://t.co/T3T6GcQpeY,[]
Triumphrat7,We all have a voice and a vote. Use both to fight and reverse Trump regime chaos! #votebluedownballot @meidastouch.com  #voteblue #flipthesenate #MoscowMitch,,4957,3340,73757,2009-03-14 17:28:04,2020-11-13 15:25:39,3,@senatemajldr Just spit my coffee out! It is sad to see  USA leads the world in #COVID19 deaths. It happened under your non-leadership. Africa - everyone did better than USA... #prickhypocrite https://t.co/RUOo5Wiuuc,"[{'text': 'COVID19', 'indices': [99, 107]}]"
ArizonaDMK,1776🇺🇸 TRUMP WON! American First 🇭🇷🇲🇽🏳️‍🌈 PhD Student / Gun Owner / Say no to communism/nazism of the left. #blackribbonday,"Arizona, USA",2229,1162,27203,2015-06-08 20:08:45,2020-11-13 15:25:39,268,Elon Musk says he took four rapid COVID-19 tests with split results https://t.co/cdEMHaRwGF https://t.co/OSEtv4BS0i,[]
chrishendel,"Telecommuting Adjunct Research Instructor of Medicine @KeckMedUSC; COVID-19 projects w/ @ProPublica; former chief medical researcher @ConsumerReports, 1989-2018","Vermont, US",3578,2187,44606,2009-04-28 12:25:30,2020-11-13 15:25:38,17,"Lame Duck Donald's severely bruised ego will result in tens of thousands more Americans losing their lives to Covid-19.

He's abandoned his post. #25thAmendmentNow",[]
MetatronsMom,"Seeker of Truth & Light. Love all things Philosophy & Science.  Please, no DMs.  #BidenHarris2020",,4043,3080,2181,2020-04-07 02:20:04,2020-11-13 15:25:38,2,"Pennsylvania nurses plan to go on strike as #coronavirus surges

At least 1,500 nurses at two hospitals in the Philadelphia area are planning to go on strike as #COVID19 cases increase in Pennsylvania and across the country.

https://t.co/waaYq7EpQU","[{'text': 'coronavirus', 'indices': [59, 71]}]"
iggy3443,No One Belong Here,,437,42,7160,2019-11-12 07:17:21,2020-11-13 15:25:38,150,"BREAKING: Egyptian FA say Mohamed Salah has tested positive for #coronavirus 

https://t.co/2JsNi69qS2

#LFC https://t.co/IkgcFK0XSX","[{'text': 'coronavirus', 'indices': [80, 92]}, {'text': 'LFC', 'indices': [120, 124]}]"
FrankHardy1109,"When Lie becomes a Fact, Truth becomes the Necessity",,60,43,10356,2020-04-27 09:20:25,2020-11-13 15:25:38,97,"We have celebrated Deepotsav following all #COVID19 guidelines, we must follow the same during the construction of Ram Mandir. Let us pledge to observe ‘do gaj ki doori, mask hai zaroori’ during this #Diwali: CM Yogi Adityanath in Ayodhya https://t.co/EAMlnL31OS","[{'text': 'COVID19', 'indices': [58, 66]}]"
mihairotariu,"Cybersecurity awareness & PR @CERT_RO
@DeepHouseBuc co-founder & @TACKLE_RO writer 
❤️electronic music, sports & cinema
 LFC, ROMA, RAPID & Utah Jazz major fan",Bucharest,843,713,7827,2010-03-18 13:59:50,2020-11-13 15:25:38,0,I’m starting 2 become immune to all the injuries &amp; #COVID19 related news when in comes to #LFC. In a few weeks Klopp would’ve probably register all the members of the squad with at least one injury/ilness that kept them out of play 4 alt least 2 weeks. Always find a way 2 win tho https://t.co/SEXzlqlpZm,"[{'text': 'COVID19', 'indices': [55, 63]}, {'text': 'LFC', 'indices': [94, 98]}]"
SAD33Q_,👮‍♂🇳🇬,Traveller,2095,5858,378530,2011-08-19 16:32:24,2020-11-13 15:25:38,1189,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
Themovingt,Forget your past,,361,31,83,2019-11-24 08:14:59,2020-11-13 15:25:38,1189,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
AnonyMissBadger,,Show your love ❤️ Wear a mask,2512,2508,75539,2011-03-19 12:56:21,2020-11-13 15:25:38,0,Amazing: Woman receives first #COVID-related double lung transplant in #Wisconsin  https://t.co/F6dSHRMByi,"[{'text': 'COVID', 'indices': [30, 36]}, {'text': 'Wisconsin', 'indices': [71, 81]}]"
arely_yasbeth,"✨YO SOY UNA JOVEN LIBRE, SEGURA Y HONESTA🖤 🏳️‍🌈",Chalma Veracruz ,434,68,12806,2017-10-12 00:10:43,2020-11-13 15:25:38,302,"GEM💎❤️ @McndOfficial_ will be joining #DEARTMRW
Get ready and follow @kampglobal
👉https://t.co/QFLD1UaIYZ
All proceeds go to #COVID19 aid and relief efforts.

G-STAR KAMP 2020 #DearTomorrow #FromHome #MCND #Castle_J #BIC #MINJAE #HUIJUN #WIN https://t.co/pYoBXPCNLh","[{'text': 'DEARTMRW', 'indices': [55, 64]}]"
benny_bove,,,61,18,9850,2020-03-31 12:08:34,2020-11-13 15:25:38,3,"Italy’s biggest #COVID19 drive-thru setup by #NRDCITA members, is operational in Milan
5⃣0⃣0⃣ swabs/day exclusively for students | teachers. The #Op_Igea DTDs are the result of a great collaboration between @AslMilanonews @ComuneMI @Esercito @DPCgov ASST @RegLombardia 
#WeAreNATO https://t.co/wpThwSEhl7","[{'text': 'COVID19', 'indices': [29, 37]}, {'text': 'NRDCITA', 'indices': [58, 66]}]"
cupcake0804,,,3809,1239,170647,2013-08-20 06:02:01,2020-11-13 15:25:38,38,"Top Trump campaign adviser Corey Lewandowski tested positive for COVID-19 yesterday, @CBSNews has confirmed. He believes he got it in Philly, where he's been since late last week working on the campaign's legal challenges. He doesn't have symptoms &amp; is working from quarantine https://t.co/swtTUbm0Uj",[]
reinventionfail,,Australia,817,1275,60887,2018-04-21 07:01:35,2020-11-13 15:25:38,23,"#Covid19 cases are on the rise all over the world, but Taiwan has not had any local transmission for over 200 days. Here's how it did it. https://t.co/0iXwgJQaxY","[{'text': 'Covid19', 'indices': [14, 22]}]"
AustinRhines,Bama Grad. America First.,"Oklahoma, USA",1086,224,3127,2011-05-04 02:17:41,2020-11-13 15:25:38,276,"Growth rate in cases is dependent on the number of tests done/processed – which is inconsistent. If we want to know when the curve is flattening, best numbers to follow are hospital admissions – specifically ICU – and the number of COVID-19-related deaths. https://t.co/b76hmpjGg4",[]
ItsRamela,,,283,132,172,2016-01-19 19:14:16,2020-11-13 15:25:38,16,"Happy #Diwali to all those celebrating. With #COVID19 cases on the rise, please celebrate with the people you live with and connect with others virtually. Watch your distance if you're going out. Wear a mask and wash your hands. 

Learn more: https://t.co/9Unc5FtjZu https://t.co/3N0qdb2qlv","[{'text': 'Diwali', 'indices': [25, 32]}, {'text': 'COVID19', 'indices': [64, 72]}]"
realericmeadows,what you see is what you get,"Fredericksburg, VA",200,144,945,2017-03-18 00:59:04,2020-11-13 15:25:38,30,"Biden COVID-19 adviser: US needs 'targeted' restrictions, not nationwide lockdown https://t.co/o63wFkiKzC https://t.co/JsdUaf0pms",[]
candicejessica9,"if you say something disgustingly neoliberal, please pay me reparations at $CandiceJessica. if you don’t know what neoliberal means, also send money ❤️| she/her","Louisiana, USA",476,246,56400,2017-11-11 21:14:29,2020-11-13 15:25:38,1016,COVID-19 doesn’t always kill disabled people directly. It also kills disabled people by disrupting the support services we rely on to live.,[]
DrRam95,"Physician, educator, advocate @DrsForAmerica @CCPProgam @UChiPritzker #Chicago sports fan #healthequity & opportunity for all. #Resist RTs don't=endorsement",Chicago,986,968,10917,2009-05-05 06:11:16,2020-11-13 15:25:37,10,"This is today's chart for #COVID19 positive patients in Greater #Cincinnati #ICU beds. See the exceedingly steep rise to record levels, now &gt;100. Our friends and neighbors are sick; our community is sick. We are, together, the treatment. #MasksOnOhio #SocialDistancing https://t.co/CynGHh2MBa","[{'text': 'COVID19', 'indices': [40, 48]}, {'text': 'Cincinnati', 'indices': [78, 89]}, {'text': 'ICU', 'indices': [90, 94]}]"
nancyquinn,Talk about #books #nature #nonprofits #MKE #community #T1D #currentevents,"Milwaukee, WI",4658,3314,82182,2009-02-06 14:41:58,2020-11-13 15:25:37,0,"News Brief: Bolton's Message To Republicans, Biden's Economy, COVID-19 Vaccine https://t.co/HBj1BZc7EA",[]
dickensgirl,"Proud liberal snowflake with classic indoctrination/ education. Rather be sailing! Prefer animals to people (often) love Dickens, James, Trollope.#Resistance",Wisconsin,4541,3403,204035,2009-02-27 15:24:07,2020-11-13 15:25:37,1145,"UHHH, Alito seems to be criticizing governors for issuing “sweeping restrictions” in response to COVID-19. Also criticizes progressives and New Dealers for putting too much faith in scientists and experts.",[]
feinberg_linda,,,266,466,333690,2016-09-14 17:51:26,2020-11-13 15:25:37,3124,"BREAKING—Our entire country, from coronavirus pandemic. Another new all-time record 150,000 cases today. Thanksgiving holidays are coming w/ risky indoor gatherings. 

Try to keep outdoors. But if you must indoors—you must mask!! Premium masks if possible. 

#COVID19 is airborne. https://t.co/qhz8cs0grH",[]
Imaginedragonf1,Honest,Ghana,1145,1231,60196,2017-02-18 13:36:00,2020-11-13 15:25:37,1189,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
AMPdrByTAMPInc,"Enabler of the ""4th Culture Doctor"" Movement:   An Evolution","Newark, DE",4992,836,8831,2014-07-16 12:20:24,2020-11-13 15:25:37,1,"We share because this overview is very well focused and update focusing also on the bioinformatic and molecular biology technology background.
https://t.co/LWJWJ8nvsL",[]
night_unfurls,What you think about God will determine what you think about everyone and everything else.,,822,112,5611,2016-07-10 04:26:31,2020-11-13 15:25:37,838,"The “90% efficacy rate” of the Pfizer vaccine is based off only 94 positive cases of COVID-19.

The final Pfizer analysis will be conducted after a grand total of 164 positive cases.

And then the plan is to vaccinate 500 million+ people in 2021.

Feels very very rushed to me.",[]
Stan4Freedom,,,111,157,56752,2009-11-03 21:36:50,2020-11-13 15:25:37,6,Stats Hold a Surprise: Lockdowns May Have Had Little Effect on COVID-19 Spread https://t.co/TgOtqOdaz3,[]
pedal_by_pedal,Physician-Peds. ARMY Brat. #RepublicanForTheRuleOfLAW. Didn't vote for Trump and will NOT Vote for #Sycophants. Auntie to the most beautiful&SmartGirl.❤️Cycling,,1145,793,93708,2009-06-18 17:23:19,2020-11-13 15:25:36,0,".Suicide figures are up. Could 2 followers please copy and re-post this tweet? We’re trying to demonstrate that someone is always listening. #COVID19 #WearAMaskSaveALife 

Call 1-800-273-8255 (USA hotline)

Just two. Any two. Copy, not retweet.","[{'text': 'COVID19', 'indices': [141, 149]}, {'text': 'WearAMaskSaveALife', 'indices': [150, 169]}]"
camoustr,🌍🐘 - TPWK,France,191,83,2164,2017-10-04 14:06:51,2020-11-13 15:25:36,1,covid-19? 🤢🤮 i only know 💕✨ONE DIRECTION INFECTION✨💕,[]
Kylogram,"He/Him, Demi, General Illustrator, 30's, Dissident

Commission Info - https://t.co/R43FpsuVBY",,278,328,16329,2010-01-29 04:31:21,2020-11-13 15:25:36,24,"“None of the victims who lost their lives had attended the party.”

Let that sink in. #StayHome https://t.co/sEoD4RmYHZ","[{'text': 'StayHome', 'indices': [101, 110]}]"
J0SHBURLEY,insta: joshburley. #mufc,singapore.,95,83,4985,2017-03-16 08:47:21,2020-11-13 15:25:36,1189,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
ViaNewsAgency,"Stay up to date with markets, industry analysis, and business trends. We have a global reach with a focus on Europe.",,4840,1349,3110,2016-02-10 00:06:07,2020-11-13 15:25:36,0,"The average occupancy rate of short-term rental properties in Lisbon, Portugal in 2019 and 2020 (compared).
Image credit: Via News. Source: Turismo de Portugal. #covid19 #tourism #portugaltravel #shorttermrentals #holidayaccommodation #recover #quarantine https://t.co/Zct6ZAaXoe","[{'text': 'covid19', 'indices': [161, 169]}, {'text': 'tourism', 'indices': [170, 178]}, {'text': 'portugaltravel', 'indices': [179, 194]}, {'text': 'shorttermrentals', 'indices': [195, 212]}, {'text': 'holidayaccommodation', 'indices': [213, 234]}, {'text': 'recover', 'indices': [235, 243]}, {'text': 'quarantine', 'indices': [244, 255]}]"
Bhasuuuuuuuu,"God,goals, growing and glowing 🌟
I'm here for SSR🦋","Guwahati, India",9,29,708,2020-09-15 02:40:04,2020-11-13 15:25:36,181,"SSR was working on multiple VR &amp; AI based projects, he had 2 patents in his name.

Covid-19 detection, Voice detection &amp; a Game based app using AI.

How is it that the similar Projects are off the ground post his demise?

#CBIFile302InSSRCase
@smitaparikh2
https://t.co/v5a585EZWh",[]
