username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
AKALiberal223,"Mom, Ex-Wife,FLA born,George Washington University Alum, #FitnessFirst - 🇯🇲🇯🇲🍷 Outreach💙 #AKA Legacy💕💚💕💚#Resister🌊 👾Cashapp: $AKAHelen223","Maryland, USA",4994,2496,26711,2018-03-10 22:41:45,2020-11-13 15:53:17,1301,130 Secret Service agents are infected with COVID-19 because trump is a selfish asshole who unnecessarily put them all in harm's way. DISGRACEFUL!,[]
Women4Her,#WomenAgainstTrump #stayawake.,,308,323,70065,2016-02-11 07:20:12,2020-11-13 15:53:16,5130,"Rand Paul is telling people that if they already had COVID-19, they are immune. THAT IS A LIE.

He should have his medical license revoked, and he should be censured by the Senate. And call his neighbor.",[]
MPBOnline,"Mississippi Public Broadcasting, with content from #MPBTV, #ThinkRadio & #MPBEducation. For state news follow, @MPBNews. Our Mission is Mississippi.","Jackson, MS",1958,18474,57899,2008-02-21 20:16:11,2020-11-13 15:53:16,0,"MSDH is reporting an additional 1,305 cases of COVID-19 in Mississippi and 5 deaths occurring between November 10 and November 12. Mississippi's total of COVID-19 cases for the year now stands at 131,970, with 3,519 deaths.  https://t.co/6c2hQYIHGy  #MPBOnline https://t.co/uX9RIhZJmk","[{'text': 'MPBOnline', 'indices': [250, 260]}]"
About_Tosin,It's hard to wait around for something you know might never happen; but it's harder to give up when you know its everything you want. #MUFC,,210,214,5372,2019-08-02 13:27:47,2020-11-13 15:53:16,42,"Breaking: 
Mo Salah tested positive for Covid-19!

Get well soon Mo!🙏",[]
KimThoman1,Please see my website.,"Oakland, CA",652,185,95941,2011-07-03 23:52:51,2020-11-13 15:53:16,7,The record-shattering daily totals of confirmed COVID-19 cases are a direct result of the Trump Administration’s mismanagement of this crisis and the GOP’s refusal to provide relief to the American people. This is unacceptable. https://t.co/EnhTLorSVG,[]
WVTonight,"West Virginia's only statewide TV newscast | Anchored by @MarkCurtisWOWK | Weeknights at 5:30 PM on @WOWK13News @WVNS59News, @WTRF7News, @WBOY12News & @WDVMTV","West Virginia, USA",91,241,792,2017-01-27 18:19:50,2020-11-13 15:53:16,0,"WV continues to break COVID-19 hospitalization records
https://t.co/eC06pMRqhw",[]
ProgressiveArmy,"Providing knowledge to counter decades of right-wing propaganda | When you can, be kind. When you can't, take no prisoners
- @BenjaminPDixon",United States,3887,15558,35869,2015-12-04 03:46:18,2020-11-13 15:53:16,8,"📣 New Podcast! ""Ep. 982 | Conservatives Can't Deal With The Loss | Covid Ravages the Nation"" on @Spreaker #biden #coronavirus #covid_19 #covid19 #trump https://t.co/98hkvuxPLZ","[{'text': 'biden', 'indices': [126, 132]}]"
ajstarrulez_as,Just a regular plain Jane #TheResistance #!❤️#Resist #FuckSociety! Blocked by Diamond and Silk!,All Around The World,2247,2306,71515,2018-05-29 02:14:49,2020-11-13 15:53:16,1301,130 Secret Service agents are infected with COVID-19 because trump is a selfish asshole who unnecessarily put them all in harm's way. DISGRACEFUL!,[]
melsmalltx1,"Mom, Wife, Friend & Grandma. Fiercely loyal.","Houston, TX",290,86,5214,2016-09-01 18:37:48,2020-11-13 15:53:16,59,"Some US schools will shut down as Covid-19 surges. Europe closed restaurants and bars instead.

Here's how those decisions are made. https://t.co/EYNfGZmBE4",[]
Sam54386048,Man working to be in harmony with Nature/God,"Kentucky, USA",715,292,4558,2019-08-18 01:48:42,2020-11-13 15:53:16,1,@katierogers Covid 19 is over if you want it,[]
tevin_004,see ➡ @tevin_04 | @LFC #YNWA | IG : @tevin_04,"Pietermaritzburg, South Africa",788,189,1090,2018-01-07 15:53:02,2020-11-13 15:53:16,311,OFFICIAL: The Egyptian FA have confirmed Mohamed Salah has tested positive for COVID-19. https://t.co/dRcD5xR7O1,[]
vicevans4148,,,827,286,8543,2018-03-30 03:50:02,2020-11-13 15:53:16,20,"There's a trend here on Twitter that must be confusing for some. Thanks Doug is a trend right now, because here in Ontario, our premier is failing to do his job. He has allowed for such a drastic spike in case numbers for COVID-19. This is on top of his other failings as premier.",[]
gma_celeste,"I pray your physical and mental health are where you want it to be!! Be well and be loved🥰, and if no one else told you today...  I LOVE YOU🥰😍🤩💋",Bay Shore NY,306,135,14270,2012-12-19 18:49:49,2020-11-13 15:53:16,1301,130 Secret Service agents are infected with COVID-19 because trump is a selfish asshole who unnecessarily put them all in harm's way. DISGRACEFUL!,[]
_eleanorina,axiom: just because we can manufacture it doesn't mean we can metabolize it.,close to the bacon,893,2728,78910,2015-09-29 23:20:23,2020-11-13 15:53:16,53,"""The most precious resource the U.S. health-care system has in the struggle against COVID-19 isn’t some miracle drug. It’s the expertise of its health-care workers—and they are exhausted."" https://t.co/QInjCAnaNH",[]
jeff_outdoors,"Hiker, Bicycle Tourist, Curmudgeon, Marketing Nerd, Drummer, Photographer, Tech Master .. once earned a 48 in high school typing class #truestory",Delmar SC,26,30893,15176,2009-07-29 19:07:03,2020-11-13 15:53:16,0,"This #SCOTUS justice is clearly biased - Time to resign, in shame Alito.

The Supreme Court justice condemned COVID-19 restrictions, marriage equality, abortion rights, and five sitting Democratic senators. https://t.co/UZPQ6MkRhQ via @slate","[{'text': 'SCOTUS', 'indices': [5, 12]}]"
joelindstrom111,,,255,28,13178,2016-07-31 03:11:28,2020-11-13 15:53:16,1602,"Covid-19?   

It is not nearly as frightening as Biden/Harris-20.",[]
TrilliumFlowers,,Ontario,621,430,52351,2010-10-04 12:09:41,2020-11-13 15:53:16,1,Leaving this here. Please amplify #onpoli #COVID19 https://t.co/k1xhHBwg6F,"[{'text': 'onpoli', 'indices': [48, 55]}, {'text': 'COVID19', 'indices': [56, 64]}]"
blue_bell05,Born and raised in NOLA. Aspiring Chef. music lover.,"New Orleans, LA",769,160,3762,2009-05-06 00:04:58,2020-11-13 15:53:15,159,"I wrote about a cook, laid off during #COVID19 panhandling to support his family, living in their  2003 Saturn, and the long fall for restaurant workers during the collapse of the restaurant industry. https://t.co/mI6v0FYDnN","[{'text': 'COVID19', 'indices': [56, 64]}]"
Redrchr61,History Nerd. Support a Free Press and Women’s Rights.,United States,365,745,92356,2011-02-01 02:25:09,2020-11-13 15:53:15,109,"I really worry about President Biden and his aides having to occupy the White House, which is a covid-19 hot zone. The Secret Service deserves hazardous duty pay for staying at their posts. https://t.co/RMtBEWHvU8",[]
ActPeacefully,"Mental health & Law stuff 
#Pueblo #Resistance",PDX ✈ DCA,1833,629,31001,2010-01-19 17:54:56,2020-11-13 15:53:15,20,"It can be difficult to cope with fear and anxiety and a general sense of uncertainty about #COVID19. Although people respond to stressful situations in different ways, taking these steps can help you manage stress. Visit @CDCgov at https://t.co/MbAeLYLhHf for more information. https://t.co/7kb8IEw797","[{'text': 'COVID19', 'indices': [104, 112]}]"
DYOSAHaaaaaaaaa,Sometimes the reason good things are not happening to you is because you are the good thing that needs to happen to other people. —Unknown|📝✒|♑🌞♈🌛♋🌄|🇵🇭,,5001,1029,74518,2017-07-04 00:22:23,2020-11-13 15:53:15,18,"PH LOGS ANOTHER LESS THAN 2,000 COVID-19 CASES AS LABS FAIL TO SUBMIT DATA DUE TO TYPHOON. This is the 4th straight day that the country registered less than 2,000 new cases in its daily tally, but the health department said this is partly due to #UlyssesPH.
(November 13, 2020) https://t.co/3Fgjvb8vyi",[]
AIfezie,,"Lagos, Nigeria",33,5,127,2015-06-01 22:33:15,2020-11-13 15:53:15,0,"@channelstv So they have finally &amp; successfully ""inaugurated/launched"" the Second Wave of Covid-19 Pandemic as some State Govts claimed that unshared Palliatives discovered in their warehouses were meant for the ""2nd Wave of Covid-19"" Pandemic! It's here! Congratulations to the ""launchers""!!",[]
mae4health,,,47,9,2595,2013-10-21 03:16:16,2020-11-13 15:53:15,0,‘Selfish Monster' GOP City Council Member Vows To Defy COVID-19 Rules At Thanksgiving https://t.co/AnUr7rgO8N via @Yahoo,[]
Slainmonkey86,"An aspiring animator and toon artist, who's completely out of touch with modern times.","Melbourne, Australia",219,435,31034,2015-06-21 11:57:39,2020-11-13 15:53:15,0,"@HeinzPohl2 @realDonaldTrump Honestly, I think it’s more important to have a president that hasn’t lead to the deaths of over 240k people and counting because he refused to take COVID-19 seriously.",[]
MandaScott,Podcaster: Accidental Gods - working for Conscious Evolution of humanity. Author: Treachery of Spies & Boudica: Dreaming. Trainee homeopath. Vet. #LGBT #XR,"Ludlow, Shropshire",15226,14109,87152,2009-06-16 17:00:13,2020-11-13 15:53:14,0,"How do we transform #business, creating work that is regenerative, inspiring - &amp; brings our communities closer together?

How can we use AI to transform our governance and our money?

https://t.co/pp7sj2Aq6w

#FridayThoughts
#FridayMotivation
#FridayVibes 
#Friday13th 
#COVID19","[{'text': 'business', 'indices': [20, 29]}, {'text': 'FridayThoughts', 'indices': [213, 228]}, {'text': 'FridayMotivation', 'indices': [229, 246]}, {'text': 'FridayVibes', 'indices': [247, 259]}, {'text': 'Friday13th', 'indices': [261, 272]}, {'text': 'COVID19', 'indices': [274, 282]}]"
NinaMehlhaf,"KGW-NBC Sunrise news anchor
On Instagram: @ninamehlhaf Facebook: NinaMehlhaf Email me: nmehlhaf@kgw.com","Portland, Oregon",1633,5539,20540,2009-05-20 20:11:53,2020-11-13 15:53:14,1,"WHAT'S HAPPENING Friday, November 13th
•More Covid restrictions coming: https://t.co/qoyIjCmo4E
•Rain, wind, snow: https://t.co/52JaLMr7Ag
•Homeless sweep protest: https://t.co/qTeBkgpToW
•Friday the 13th: https://t.co/LOZSDINqDW
•Weather: https://t.co/Hdm9kXAPV8 https://t.co/13IGc8K6si",[]
viralvideovlogs,"news news news and trends

https://t.co/2ScZqTGWgG",കേരളം,4650,4437,404316,2018-01-13 18:33:01,2020-11-13 15:53:14,10,"NEWS 🗞️ | ""Power to Change's future &amp; what it means for the sector""

The #Covid19 pandemic has changed everything and it’s no less the case for us. We're re-purposing the organisation to continue to support community business beyond 2022. 

Read @vidhyaalakeson 's statement ⬇️","[{'text': 'Covid19', 'indices': [93, 101]}]"
KibetMalel4,,,457,40,97,2020-09-11 09:00:44,2020-11-13 15:53:14,0,"@kipmurkomen Covid 19 first, referendum later",[]
poliscikeith,PhD candidate in political science @ualbany — #FirstGen —  #EconomicSanctions #EconomicStatecraft #ForeignPolicy #IR #Italy #SEAsia #rstats,"Albany, New York",4559,1158,27088,2012-10-31 11:46:14,2020-11-13 15:53:14,0,Shows just how easy COVID-19 can spread: https://t.co/MNTFAwfYA6,[]
freeokieangel,"angel, free, wanderer, Choctaw Indian, okie, musicholic, artist/writer/singer/song writer, rush-driven, freedom fighter, and a genius","Somewhereout, There",2065,366,26409,2009-02-26 04:23:12,2020-11-13 15:53:14,0,"Not sure this is 3rd wave, but it is real. #COVID19 https://t.co/nP7eN86QRF","[{'text': 'COVID19', 'indices': [43, 51]}]"
marxmark_,•110519 bts• •000020 ateez• •000020 bts•,BLACK LIVES MATTER ,57,280,40548,2018-07-13 03:30:32,2020-11-13 15:53:14,14810,"[기사] #TXT's ""We Lost the Summer"" MV Captures Pandemic Isolation, Longing
https://t.co/9VXVYToaIJ","[{'text': 'TXT', 'indices': [20, 24]}]"
maserrr,@garlicproject (subscribe to my YouTube channel and leave some claps on my Medium blog👇🏾),,163,262,4899,2019-07-21 16:09:08,2020-11-13 15:53:14,2,"It really grinds my gears that state actors will be like “bc of covid-19 we’ve seen a reduction in revenue and therefore we must cut state spending” like ok that’s one option, the other is: tax the wealthy. So easy, so simple, and no one will have to lose their job!",[]
Migueln69710140,,,539,210,21238,2018-10-30 21:12:57,2020-11-13 15:53:14,3,Gates Foundation Pours Another $70 MILLION Into Pushing Covid-19 Vaccines on 3rd World Countries as Safety &amp; Efficacy Questions Remain https://t.co/AUJGSYLBgv,[]
healthdpt,News and information from the Health and Social Care Sector. Account maintained by the Department of Health,Belfast,811,28662,6555,2011-05-10 13:24:37,2020-11-13 15:53:14,11,"Chief Executive @drcathyjack has issued this message outlining the huge pressures on staff &amp; services, &amp; asking everyone to help our staff by following guidance on #Covid19. Wash your hands, keep your distance, wear a face covering &amp; limit your contacts.

https://t.co/ljXkHrYFST",[]
MitchenersClass,Defensive Coordinator at Eastern Guilford High School.,"North Carolina, USA",1130,1237,27723,2012-01-23 19:52:05,2020-11-13 15:53:14,370,New @CDCMMWR suggests that the #COVID19 pandemic may be negatively impacting children’s mental health. The proportion of emergency room visits for mental health concerns in children &amp; adolescents increased substantially this past Mar.-Oct. Read the report: https://t.co/9FyLoCzrza https://t.co/fIXMIZg7KK,"[{'text': 'COVID19', 'indices': [43, 51]}]"
mohmissry22,ومن عجب أهل حارتنا انهم يضحكون!ويهتفون للمنتصر أياً كان المنتصر، ويهللون للقوي أياً كان القوي، ويسجدون أمام النبابيت، يداوون بذلك كله الرعب الكامن في اعماقهم,,1576,28,775,2020-09-12 16:52:58,2020-11-13 15:53:14,887,"#LFC forward Mohamed Salah has tested positive for Covid-19, the Egyptian FA has confirmed.","[{'text': 'LFC', 'indices': [19, 23]}]"
shupadupa,"Quran Sunnah, IIUM 🇲🇾 • Usuluddin, AABU 🇯🇴 • 22 • Jack of some trades, master of none • INTJ-T","Jitra, Kedah",488,777,4307,2012-03-17 11:32:37,2020-11-13 15:53:14,4130,"Small wedding. 55 attendees.
Temperature taken at entrance. No fevers reported.

Later, 177 infected.
7 died — and they didn’t even attend the wedding. https://t.co/n0xsPCqMi2",[]
sales_js,FMC BioMed invest/trade/options.Tweets are opinions only so do your own DD.Not a financial advisor.,,878,417,58566,2012-05-12 20:35:56,2020-11-13 15:53:13,0,Humanigen Announces Cooperative Research and Development Agreement with the Department of Defense to Develop Lenzilumab for COVID-19 https://t.co/f7BouXvfbm via @Yahoo,[]
Snowbirdsix1000,Focus: Putin/Xi PAX MAFIOSA global order agenda • Middle East • #BidenHarris2020 🇺🇸🇮🇹🇸🇪🇺🇦🇪🇺🏴‍☠️,,4974,3897,210124,2016-11-27 20:52:19,2020-11-13 15:53:13,347,BREAKING—Over 130 Secret Service officers who help protect the Trump WH have recently been ordered to isolate or quarantine because they tested positive for #COVID19 or had close contact with infected co-workers. The Trump superspreading events had a toll. https://t.co/aXQU7H7CfW,[]
futbolfergie,"Manchester United till I die, Xbox and PlayStation gamer, One piece fan.",,763,785,62668,2009-12-02 19:10:36,2020-11-13 15:53:13,2212,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
tsianosv,ventures in highly regulated industries,"Toronto (CA), Athens (GR)",4969,4144,4959,2011-10-19 16:27:36,2020-11-13 15:53:13,1,Rich countries grab half of projected covid-19 vaccine supply -  Less-well-off countries may have to wait years to inoculate their people https://t.co/0i3NqvbZrt,[]
Suspendboy2,‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏🥺🥺🥺🥺🥺🥺🥺🥺إرهابي تويتري بس مسكين,,391,4514,79665,2020-03-26 19:50:01,2020-11-13 15:53:13,3,So now #MoSalah has got #Covid who's great idea was it to have international football when there is a Pandemic 🤷‍♂️ he's been seen at a wedding n Cairo without a mask and 100's of people dancing away.We  Won't be winning the league at this rate with all injuries also have https://t.co/NxNsDhJcXf,"[{'text': 'MoSalah', 'indices': [25, 33]}, {'text': 'Covid', 'indices': [42, 48]}]"
